feature	importance
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	249.6
RAW_10_quantile_0_6_left	248.0
RAW_13_arima_param_2_contribution_left	246.8
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_whole	245.6
RAW_13_arima_param_3_ratio	240.6
RAW_13_arima_param_5_left	240.4
RAW_13_arima_param_1_contribution_left	234.2
RAW_13_arima_param_1_ratio	229.2
RAW_2_shapiro_pvalue_whole	229.2
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	229.2
RAW_7_rolling_std_w50_mean_whole	220.8
RAW_10_percentage_of_reoccurring_values_to_all_values_ratio	196.0
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio_to_whole_left	192.2
RAW_2_ad_pvalue	185.6
RAW_6_iqr_whole	183.4
RAW_13_arima_param_5_ratio	177.8
RAW_13_arima_param_0_contribution_right	176.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	175.0
RAW_13_arima_param_4_contribution_right	175.0
RAW_13_arima_param_3_contribution_right	167.0
RAW_10_percentage_of_reoccurring_values_to_all_values_right	160.8
RAW_13_arima_param_5_contribution_left	146.8
RAW_13_arima_param_2_contribution_right	143.4
RAW_10_ratio_value_number_to_time_series_length_ratio_to_whole_right	135.4
RAW_13_arima_param_1_contribution_right	123.4
RAW_2_jb_pvalue_left	117.6
RAW_13_arima_param_5_contribution_right	71.8
RAW_10_ratio_value_number_to_time_series_length_diff	71.4
RAW_10_percentage_of_reoccurring_datapoints_to_all_datapoints_ratio	39.6
RAW_10_percentage_of_reoccurring_values_to_all_values_contribution_right	33.6
RAW_10_ratio_value_number_to_time_series_length_ratio	30.0
