feature	importance
RAW_2_bartlett_pvalue	276.6
RAW_8_spectral_entropy_0	266.8
RAW_1_stats_kurt_ratio	266.4
RAW_1_stats_median_right	266.4
RAW_1_stats_cv_right	265.8
RAW_8_lziv_complexity_diff	263.8
RAW_8_hjorth_complexity_1	263.0
RAW_8_svd_entropy_diff	258.0
RAW_8_cond_entropy_diff	257.2
RAW_1_stats_cv_left	251.0
RAW_10_partial_autocorrelation_lag_2	246.6
RAW_8_hjorth_mobility_1	243.0
RAW_1_stats_min_ratio	239.4
RAW_12_rpt_cost_l1_left	237.2
RAW_12_rpt_cost_mahalanobis_right	235.4
RAW_2_shapiro_pvalue_right	231.6
RAW_2_shapiro_pvalue_diff	226.8
RAW_2_levene_pvalue	223.6
RAW_2_shapiro_pvalue_left	218.8
RAW_1_stats_theil_sen_slope_diff	218.8
RAW_12_rpt_cost_rbf_whole	211.4
RAW_10_quantile_0_4	210.8
RAW_8_shannon_entropy_0	210.4
RAW_8_hjorth_mobility_0	207.2
RAW_2_adf_pvalue_right	206.4
RAW_8_hjorth_complexity_0	206.4
RAW_1_stats_min_diff	206.0
RAW_10_ratio_beyond_r_sigma_6	204.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2	202.2
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_0_6_ql_0_4	201.6
RAW_8_approx_entropy_diff	201.0
RAW_11_param_0_diff	201.0
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_max_	200.2
RAW_9_detrended_fluctuation_diff	198.8
RAW_8_spectral_entropy_diff	193.6
RAW_2_adf_icbest_diff	189.0
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4	188.6
RAW_8_perm_entropy_diff	188.0
RAW_3_sum_right	185.8
RAW_1_stats_mean_of_rolling_std_right	185.6
RAW_10_quantile_0_1	178.0
RAW_1_stats_min_whole	176.8
RAW_1_stats_std_left	175.8
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_	174.8
RAW_3_sum_diff	174.6
RAW_10_agg_linear_trend_attr_slope_chunk_len_50_f_agg_mean_	174.4
RAW_10_agg_linear_trend_attr_intercept_chunk_len_50_f_agg_mean_	173.0
RAW_1_stats_mean_left	169.4
RAW_10_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4	169.2
RAW_5_max_power_diff	169.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_4	168.4
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_2	166.4
RAW_8_num_zerocross_0	165.6
RAW_6_iqr_diff	163.6
RAW_10_first_location_of_maximum	163.0
RAW_8_num_zerocross_1	160.6
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_	160.0
RAW_8_shannon_entropy_diff	155.8
RAW_1_stats_range_diff	155.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4	155.6
RAW_1_stats_mean_of_rolling_std_left	155.2
RAW_10_linear_trend_attr_slope_	152.2
RAW_10_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_	145.2
RAW_1_stats_std_right	144.6
RAW_2_jb_pvalue_left	143.6
RAW_2_ad_pvalue	143.2
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2	143.2
RAW_8_cond_entropy_0	142.4
RAW_12_rpt_cost_clinear_right	140.8
RAW_12_rpt_cost_rbf_left	140.0
RAW_12_rpt_cost_rbf_right	139.2
RAW_10_agg_linear_trend_attr_slope_chunk_len_10_f_agg_mean_	139.2
RAW_1_stats_range_left	138.6
RAW_1_stats_max_diff	137.8
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4	137.4
RAW_10_linear_trend_attr_intercept_	136.8
RAW_12_rpt_cost_normal_left	135.4
RAW_3_cumsum_max_diff	132.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2	130.0
RAW_1_stats_max_left	129.8
RAW_12_rpt_cost_mahalanobis_whole	128.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0	128.0
RAW_12_rpt_cost_normal_right	127.6
RAW_2_adf_pvalue_left	125.6
RAW_10_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2	124.8
RAW_1_stats_min_left	122.6
RAW_12_rpt_cost_l1_right	116.6
RAW_10_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2	108.8
RAW_1_stats_std_ratio	108.6
RAW_1_stats_max_whole	108.0
RAW_10_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_mean_	107.2
RAW_7_rolling_std_w50_mean_diff	105.4
RAW_2_jb_pvalue_diff	105.2
RAW_1_stats_mean_of_rolling_std_diff	102.4
RAW_12_rpt_cost_l2_right	92.0
RAW_2_kpss_pvalue_diff	91.4
RAW_1_stats_min_right	90.6
RAW_1_stats_std_diff	88.2
RAW_2_jb_pvalue_right	75.8
RAW_8_cond_entropy_1	72.2
RAW_12_rpt_cost_ar_right	71.4
RAW_1_stats_range_right	65.2
RAW_11_ar_residuals_s2_pred_std	61.4
RAW_2_kpss_pvalue_left	30.4
