feature	importance
CUMSUM_2_mannwhitney_pvalue	0.0005372325
RAW_4_diff_var_right	0.0005366956
RAW_6_iqr_contribution_right	0.0005362509
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_whole	0.00053567527
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_left	0.0005347341
CUMSUM_1_stats_theil_sen_slope_diff	0.0005343757
RAW_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_max_right	0.00053379015
RAW_8_quantile_0_6_contribution_left	0.0005332865
RAW_9_ar_resid_std_right	0.00053245143
RAW_1_stats_cv_ratio_to_whole_left	0.00053207326
RAW_5_max_power_left	0.0005303645
CUMSUM_10_rpt_cost_clinear_ratio_to_whole_left	0.00052961125
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_0_right	0.00052711257
RAW_8_index_mass_quantile_q_0_8_left	0.0005260586
RAW_8_linear_trend_attr_intercept_diff	0.0005257599
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_mean_contribution_right	0.00052405766
CUMSUM_7_katz_fd_whole	0.0005229345
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_right	0.0005211309
CUMSUM_10_rpt_cost_clinear_ratio_to_whole_right	0.00051722163
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_10_f_agg_mean_diff	0.00051682006
RAW_3_trend_change_rate_whole	0.0005167814
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_2_ratio_to_whole_right	0.00051613775
RAW_8_ratio_value_number_to_time_series_length_whole	0.0005152854
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_contribution_right	0.0005152236
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_left	0.0005139945
CUMSUM_3_linear_trend_r_value_whole	0.0005136576
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_left	0.000513425
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_contribution_left	0.0005131867
RAW_2_adf_pvalue_ratio_to_whole_left	0.0005121216
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_contribution_left	0.00051181455
DIFF_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_left	0.00051112147
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_left	0.0005099119
CUMSUM_8_ar_coefficient_coeff_0_k_10_ratio_to_whole_left	0.0005098354
RAW_8_count_above_0_whole	0.00050746475
RAW_2_adf_icbest_contribution_left	0.0005067542
DIFF_8_percentage_of_reoccurring_values_to_all_values_left	0.0005065425
CUMSUM_8_count_above_0_ratio_to_whole_right	0.00050648965
DIFF_7_hjorth_complexity_contribution_left	0.0005057555
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_contribution_right	0.0005055519
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_2_whole	0.00050530524
RAW_10_rpt_cost_l2_right	0.0005050261
RAW_8_quantile_0_6_contribution_right	0.00050464686
RAW_8_ar_coefficient_coeff_0_k_10_right	0.0005032199
CUMSUM_8_index_mass_quantile_q_0_8_diff	0.0005031754
RAW_8_quantile_0_4_right	0.000503173
CUMSUM_4_zero_cross_diff	0.0005024147
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_contribution_right	0.0005018671
DIFF_8_ratio_value_number_to_time_series_length_ratio_to_whole_right	0.00050143397
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_left	0.0004999751
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_4_right	0.0004995313
RAW_1_stats_std_left	0.00049740466
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_8_ql_0_4_left	0.00049692846
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_whole	0.0004964322
CUMSUM_1_stats_mean_ratio_to_whole_right	0.0004956981
RAW_8_index_mass_quantile_q_0_6_contribution_left	0.00049512536
DIFF_2_ks_pvalue	0.0004950206
RAW_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_ratio	0.0004944031
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_mean_diff	0.0004943807
RAW_8_change_quantiles_f_agg_mean_isabs_True_qh_1_0_ql_0_4_ratio	0.0004943455
RAW_2_kpss_stat_whole	0.00049249287
RAW_8_quantile_0_6_ratio	0.0004923885
CUMSUM_3_linear_trend_slope_right	0.0004918818
RAW_7_cond_entropy_left	0.00049188104
CUMSUM_8_agg_linear_trend_attr_rvalue_chunk_len_5_f_agg_max_ratio	0.0004912006
DIFF_7_hjorth_complexity_ratio	0.0004900141
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_4_ql_0_2_whole	0.0004898241
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_contribution_left	0.0004890026
DIFF_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_contribution_left	0.0004889456
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_6_ql_0_2_whole	0.0004887526
DIFF_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_6_contribution_left	0.00048787607
RAW_8_percentage_of_reoccurring_datapoints_to_all_datapoints_whole	0.00048768817
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_2_left	0.00048758386
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_1_0_ql_0_4_ratio_to_whole_right	0.00048678103
CUMSUM_8_change_quantiles_f_agg_var_isabs_True_qh_0_8_ql_0_4_whole	0.00048675877
RAW_8_change_quantiles_f_agg_var_isabs_False_qh_0_4_ql_0_2_left	0.00048579657
CUMSUM_8_change_quantiles_f_agg_var_isabs_False_qh_0_6_ql_0_2_whole	0.00048572934
RAW_8_agg_linear_trend_attr_intercept_chunk_len_10_f_agg_max_contribution_right	0.0004855774
CUMSUM_1_stats_range_right	0.00048463387
RAW_8_change_quantiles_f_agg_var_isabs_True_qh_1_0_ql_0_4_contribution_right	0.00048461603
RAW_7_sample_entropy_right	0.00048360764
CUMSUM_3_linear_trend_r_value_right	0.00048256776
RAW_2_jb_pvalue_right	0.00048222355
RAW_8_agg_linear_trend_attr_intercept_chunk_len_5_f_agg_max_whole	0.000481848
CUMSUM_2_adf_stat_left	0.0004816622
